particle_size_um,leakage_current_pa,breakdown_voltage_v,local_yield,layer_depth,defect_type
0.32790645462645174,2622.698920754792,3.421520644499813,0.6803506735512397,7,Oxide_Pinhole
0.9217079633637454,8747.342723949132,1.8452849687452013,0.391552433790487,3,Metal_Short
1.1870438918246524,9176.91431891113,2.0711382441121104,0.3873730489239084,9,Metal_Short
0.11045106905162885,2393.329771607029,3.110467430631661,0.5764989802740624,11,Oxide_Pinhole
2.9439699861033772,1423.5891640656682,4.814886350207593,0.7210691892648602,3,Particle_Defect
2.6899595083189407,1208.7580934252635,5.284611579184118,0.5626366958633284,9,Particle_Defect
0.050528878351946825,791.3228681148994,6.254034775947829,0.8651791707708453,8,Clean_Die
3.8905722423314257,1247.3341119255706,4.773317399013602,0.8823926943014494,8,Particle_Defect
3.5590988115767708,1021.5636413953096,4.764958899439331,0.6935649951471906,5,Particle_Defect
1.7808964976899804,8325.901905603063,2.010541261147478,0.4430026612904572,2,Metal_Short
0.1396548777676044,831.5936573531316,5.978488215269626,0.9322251032596893,9,Clean_Die
0.1362582959601554,778.5213363208602,6.344529644813055,0.8887457494125584,7,Clean_Die
0.7360405312427626,172.39325130373163,4.973444655930027,0.7598997147540468,4,Via_Open
0.13906723320410833,806.8129464735841,6.892076937032738,0.9279634897294017,8,Clean_Die
0.05183752488660261,830.7478277729874,5.5728426389716965,0.884148617476934,10,Clean_Die
0.8023823896088503,146.06350841596787,6.366766169843654,0.5884430511682286,2,Via_Open
3.209322753792307,1304.2556725817205,4.6088760601506635,0.5061885016554708,2,Particle_Defect
4.1217763097823354,1239.5764647253682,3.9827087215443324,0.8084133247197915,7,Particle_Defect
2.8747005747952237,1001.8764121659102,5.5404954936515445,0.6386762102044016,6,Particle_Defect
1.3813212486320594,7052.216346374378,2.115536873674592,0.5383450905527991,2,Metal_Short
0.17378817733767168,2258.851307239172,2.6658836077026145,0.8102832646882527,5,Oxide_Pinhole
3.225575937831543,1479.7027506956197,5.386954403451243,0.6032575305524892,4,Particle_Defect
0.11723512215862328,701.0657838834907,6.410456362157224,0.9746942711973744,1,Clean_Die
0.16472087531280533,4375.815678241765,2.671819932540747,0.4857245126302932,10,Gate_Oxide_Trap
0.880968788491098,148.1353519053034,5.415103627470982,0.6423927757091735,7,Via_Open
0.2336296721055905,1056.4604015061382,7.0291635442058755,0.8722146987557345,3,Clean_Die
1.4203952082479687,7892.297921482948,1.38701171498754,0.4775099598239241,11,Metal_Short
0.23593410827595176,2711.0371740878777,3.241584289410629,0.7168037031487967,5,Oxide_Pinhole
0.4565467634752256,1853.766402953674,2.880405701193235,0.7524855889134721,4,Oxide_Pinhole
0.4823591581242424,149.23336678546787,4.848040253988459,0.5555159967152127,7,Via_Open
0.27827291050740255,2358.23782777534,2.582311110110414,0.540654234021255,11,Oxide_Pinhole
0.05,904.7780084792183,6.7557231493958945,0.9431348273371418,6,Clean_Die
0.07567675072455145,904.4267895751857,5.858891488817285,0.9051383153420545,9,Clean_Die
0.05,721.4026066882751,7.014559061053827,0.915559182143987,3,Clean_Die
0.384685992934473,1668.9405236226562,2.97588638678415,0.6661931448187217,10,Oxide_Pinhole
0.4482122904266782,1765.4829897463294,3.0272355344601314,0.677021573199503,6,Oxide_Pinhole
0.1262368538098788,857.2264151378861,5.604221825099262,0.8977690226825121,4,Clean_Die
0.18065376669222305,2240.2448841624987,3.584756251315243,0.6684139805242187,5,Oxide_Pinhole
3.99411869889789,1427.6634496280844,4.976313525594292,0.44203307461470015,2,Particle_Defect
2.91603092801071,935.1874913369825,4.3752013127659195,0.8951602085919573,4,Particle_Defect
0.2955731812889366,4407.301140172416,2.446281675974706,0.35763978954883624,4,Gate_Oxide_Trap
0.0773039383416979,3952.821342073811,2.510386381384568,0.5479723227160562,8,Gate_Oxide_Trap
0.811927314387475,86.96050049633178,6.719881602583456,0.4855275214182606,5,Via_Open
0.05,724.7542825507961,7.07084226020855,0.8644321144450011,8,Clean_Die
0.35515717609891695,2402.7605274782163,3.5234594184279366,0.6705817669643994,8,Oxide_Pinhole
0.34123800722017866,2096.2488730120745,2.7558096969867556,0.767999365042508,5,Oxide_Pinhole
0.10571015767021968,776.0950807686385,6.438840447151448,0.973276915005927,11,Clean_Die
1.3809943846055242,8440.171539081923,2.093790985741988,0.4764252524744669,2,Metal_Short
1.5959833092803626,8319.903065733914,1.592332193601781,0.4533463836373163,9,Metal_Short
0.3665667909691195,2128.646577317398,3.322686390476143,0.7279007471407749,3,Oxide_Pinhole
0.24996228796460046,2255.1498339089394,3.073787097186402,0.6893788654824338,11,Oxide_Pinhole
0.20441470233361642,4427.802149832138,2.5869419630736434,0.7019644886164502,4,Gate_Oxide_Trap
0.8438368708367655,171.20947462169977,5.0767448129774175,0.6583003174190456,4,Via_Open
0.06573532323076418,616.0627215580305,6.211069448521137,0.9693724754103253,10,Clean_Die
2.6983150131506717,1205.9548214578376,5.350538358968138,0.7301295808581283,8,Particle_Defect
1.0321795421203084,7856.952522960846,1.9241385029376628,0.3343642692099135,5,Metal_Short
0.16495149611287785,917.2854860726017,6.561096972599577,0.879736370413564,3,Clean_Die
0.8741417523328785,205.70445089890598,5.927660654087434,0.620620674211247,4,Via_Open
0.45294885184049605,1168.224786041411,4.978446928942515,0.6631768511943951,5,Particle_Defect
1.5614709741228932,7489.805824567841,1.75301355508912,0.46640816063425977,4,Metal_Short
0.30243345909989167,4044.301748292052,2.67953805765769,0.6313961002618823,2,Gate_Oxide_Trap
0.12455000738100785,4512.634669738947,1.9778317663408367,0.5106718657403322,10,Gate_Oxide_Trap
0.05555741159451943,806.4804452026432,6.03447950317946,0.9672775792534857,8,Clean_Die
0.17144935866366412,4608.172213864942,2.7551472852124896,0.5648564016360927,5,Gate_Oxide_Trap
2.032145735817541,1226.553038979434,5.069401161363021,0.5220935556424906,5,Particle_Defect
0.35740901224781346,2391.4878829136405,3.428490234992447,0.6872645641033404,2,Oxide_Pinhole
0.9482256479738257,161.74307127844287,5.065105161535363,0.6048726451482838,1,Via_Open
0.29154564670225697,2409.3988087358352,3.2510746040113885,0.8130470906305522,3,Oxide_Pinhole
0.4104129343703127,1508.3955294201216,3.352615475070519,0.7902581155700001,9,Oxide_Pinhole
0.9665897497688335,126.52349126124601,5.686763836020763,0.5611616175920963,10,Via_Open
0.8837251345651544,198.18660485556995,5.62438325392266,0.647556988361904,3,Via_Open
2.3623090930026027,1347.9724942941996,4.627015704955331,0.454480398391925,1,Particle_Defect
0.7943371256844344,142.99592894445925,5.860613372733191,0.6281905739314192,1,Via_Open
3.600202286983702,1555.4590325582562,5.762450438099623,0.650447178727178,1,Particle_Defect
2.865966889875768,934.2001578023949,3.901241592359119,0.711742616791966,4,Particle_Defect
4.236441487112043,1086.224468166715,4.848064704153212,0.6476525221509624,9,Particle_Defect
0.09386338065024262,1077.3769567025424,5.811109831450823,0.9584198192792223,5,Clean_Die
2.184753143625758,1636.2288678491698,5.7461835836834165,0.8904411994721562,7,Particle_Defect
0.4128029406800185,2219.0669880980404,2.7837736939221416,0.6927739668527227,8,Oxide_Pinhole
0.16772454281505084,699.9091392757632,6.307287338489591,0.9371579223824817,2,Clean_Die
1.6557621678473626,7757.084545843135,1.6485823521849055,0.5020030472168573,4,Metal_Short
0.13730000068811327,876.5012607967157,6.388888853425077,0.9068855420725358,1,Clean_Die
0.1221999362329271,706.4800956622536,5.931220566640366,0.9054082588505242,9,Clean_Die
2.694314037668885,1203.181201242745,5.804001415386093,0.8353169698737481,4,Particle_Defect
0.07083509311746342,722.2897610386123,6.061861391211175,0.954702240170922,3,Clean_Die
1.3146807321103324,7762.647684409737,1.5112509488416581,0.5644566952318846,11,Metal_Short
3.1376322666950394,1105.3134143152065,5.328312853026212,0.862848299633608,1,Particle_Defect
3.605477370952747,1010.0213946526142,5.830105250121212,0.7071580349739012,5,Particle_Defect
0.4798233162581612,2186.4994337632183,3.5249647575709155,0.7299459582638302,8,Oxide_Pinhole
0.3128005195084051,2191.1500346965663,2.5225998802866205,0.7242153799248388,7,Oxide_Pinhole
1.7695009338281276,7744.730206255705,1.8166464388750379,0.49927235832150046,3,Metal_Short
0.2151433566112802,4319.140164259306,2.462175254166102,0.5523307325464332,11,Gate_Oxide_Trap
0.24176102623138007,2167.6563363245023,3.3069210628778345,0.8022172448225445,3,Oxide_Pinhole
3.0992592295986503,1009.7564575747597,6.045305154774484,0.82199698999789,2,Particle_Defect
0.20813956026946295,773.790616555922,6.856681285548994,0.9395779507840699,8,Clean_Die
0.7925496087447118,220.08674311417548,4.612585524696666,0.5315926188478663,2,Via_Open
0.34590198708950176,2205.0744187519444,2.854582561307239,0.6318395808295064,5,Oxide_Pinhole
0.05,4621.702187992183,2.9064353478818443,0.5248499944413917,9,Gate_Oxide_Trap
0.6597075833540551,134.82478094005467,5.461855832070701,0.7166861902466334,3,Via_Open
0.26302013186015905,2013.5756775259213,2.900551004251522,0.7271975959882581,2,Oxide_Pinhole
0.05,681.7131780170425,6.4365035130739825,0.9256116325555348,10,Clean_Die
0.19217948409551097,4882.090620370873,2.071860594974434,0.49567369547535395,3,Gate_Oxide_Trap
0.12211472385903106,928.5114542184842,6.049500511624981,0.9186114337861356,1,Clean_Die
0.34631575788021524,2589.8527429344263,3.9781536061223983,0.7700952508021809,1,Oxide_Pinhole
1.2796380523570252,7461.560650899572,1.7336327635357869,0.5864633775470869,6,Metal_Short
0.23633782441160378,720.583178711072,5.710301151597328,0.9590359501396987,2,Clean_Die
0.15822981007424067,4646.553059917453,2.7293916387961823,0.49906011077905826,2,Gate_Oxide_Trap
0.6990338156646478,7648.301252602523,1.226335987703015,0.40722940249417694,8,Metal_Short
0.09763211180193271,818.6927262696618,6.059501057444959,0.8812434930863584,6,Clean_Die
0.2505096497110071,1524.756064905478,2.957506050869713,0.8099122824332164,5,Oxide_Pinhole
1.6219490204680473,8054.454303362308,1.5677296661333282,0.5980204965436495,3,Metal_Short
4.785797070055318,1410.5856044120756,4.273391367341484,0.7383861876166691,2,Particle_Defect
2.1729285229261457,8862.599565159782,1.6072103735572636,0.6015242141111727,3,Metal_Short
0.27249509588795323,1549.698064051548,3.574138505283138,0.644840828151548,7,Oxide_Pinhole
0.24702695846472433,4952.051882499066,1.546784878594221,0.5013960553582543,7,Gate_Oxide_Trap
0.05,678.4328927339425,6.607773005264824,0.9391596346239717,6,Clean_Die
0.1151304199166732,708.8376992691786,7.220546258292583,0.9653397006284393,9,Clean_Die
0.8587124781847613,8780.073232623245,1.4778865984141116,0.42655159736332326,11,Metal_Short
0.4170508888219592,2901.386956030048,2.2800939608762953,0.6851508280344111,10,Oxide_Pinhole
3.9462230353883245,831.6729582876453,4.605474989009546,0.5939993715004097,3,Particle_Defect
2.135413123094663,1382.7971941895082,4.258114159991683,0.665093407078813,4,Particle_Defect
0.36056780674101835,2180.0132970080062,2.7443505165541398,0.7100962188558326,9,Oxide_Pinhole
1.6170778338924232,7094.3970637023995,0.9791340424453916,0.43897097813975455,2,Metal_Short
0.45424717689509864,2402.5743678480408,2.981319294169823,0.6894994846796223,3,Oxide_Pinhole
1.852969513444,1230.1786234979943,3.9441696623382083,0.6014213527315062,5,Particle_Defect
0.14819801780000053,785.1769700791865,6.006891126135402,0.9108182181728047,4,Clean_Die
0.05,834.6968492909723,6.402457612243725,0.9396545420131459,4,Clean_Die
0.06071128183697039,761.1829935973033,6.540609311213361,0.9455193481963464,6,Clean_Die
0.11052846936271866,686.5952190034135,6.663357914959645,0.8729574550635133,5,Clean_Die
0.5093881849361295,126.45864474801036,5.42638116061645,0.5797972935953605,6,Via_Open
0.05,935.113928683143,6.086682991891009,0.9261330346800187,10,Clean_Die
0.4147858949686354,2053.2563029859684,2.2737435421397914,0.7129564232076755,7,Oxide_Pinhole
0.15830221122309485,1019.7194581466524,6.4005436962122335,0.9327835951802796,8,Clean_Die
0.113858168162973,950.4778389686172,7.150378833895895,0.9536059754418353,5,Clean_Die
3.734063051904232,766.1485800622352,6.013683235709689,0.574214264199363,8,Particle_Defect
0.07897317153691269,956.7401592654204,7.025702569549311,0.950604562019844,9,Clean_Die
0.15939979442891067,4388.882189041783,2.7203703043066074,0.5290373249697359,7,Gate_Oxide_Trap
3.9815358226757707,1121.49875737584,5.685017089309056,0.6845244858193519,4,Particle_Defect
0.7773706855662212,132.73316856519162,4.98950666816458,0.5498038685586492,2,Via_Open
1.6064620778936696,1370.532411475997,4.455922276210502,0.5737476248113675,7,Particle_Defect
1.002203184959991,139.6467766565046,5.920153502578647,0.8254055490931604,2,Via_Open
1.6827057827776408,6614.307787408987,2.1541063340852626,0.3441227322628459,8,Metal_Short
3.2296243531152378,1045.0672756775211,4.984750963309775,0.5712095448341293,5,Particle_Defect
0.6891755032064447,125.38557489747244,4.746962507786027,0.7255981335175261,5,Via_Open
0.07105855040503596,947.0720687856759,6.440665689386528,0.9606794823217051,2,Clean_Die
0.37455388653574995,3667.643622135685,3.183874466615045,0.7709347541478107,4,Gate_Oxide_Trap
1.6415306635876912,8842.59994316892,2.1680885803159526,0.4681997451337409,2,Metal_Short
0.05,873.4680618450195,6.370867835490998,0.8681441945274355,7,Clean_Die
0.05,864.1893769375353,7.231430575312327,0.9185638286627003,1,Clean_Die
0.13411372573307342,756.2724846244171,5.996352503468151,0.9287233224791109,5,Clean_Die
0.8408720081635531,186.38994228422723,5.909838739897953,0.779969407213035,3,Via_Open
0.1513774978758895,3373.267435265428,2.1798810195424974,0.5914530546422782,8,Gate_Oxide_Trap
0.16672772976178107,827.432868125933,7.016272057065159,0.9029555385576432,3,Clean_Die
2.557468806437689,857.3620839649907,5.1202408227401035,0.6858344001968306,5,Particle_Defect
0.13750947924044124,837.465009001021,5.552591048815234,0.9771762386671529,5,Clean_Die
0.10650368511862278,4682.393847372842,2.6459036375547926,0.6334129721845678,11,Gate_Oxide_Trap
0.09563989743001647,818.1004890613264,6.483233689385342,0.925391123896967,11,Clean_Die
0.07433561251867456,763.0157154211983,6.4079500976286345,0.8701905073638884,5,Clean_Die
1.9189834259513379,9486.22652601913,2.1851502212988456,0.5377415377689019,11,Metal_Short
3.3368765713838977,1165.4882565333141,4.056124260608538,0.6625128271741059,3,Particle_Defect
0.24703116667768357,2322.962067126312,3.5332470993201794,0.7321084936955622,10,Oxide_Pinhole
0.1792695831646324,765.9890686318251,5.942707506331742,0.9031525992627727,6,Clean_Die
0.48214167906965155,2506.1768722323804,2.4329234547734924,0.6990145501863261,1,Oxide_Pinhole
0.29799407493473745,1813.0244118638047,3.43534674927434,0.7561408970647322,4,Oxide_Pinhole
0.1004071303184487,5053.06311613951,2.135716333243931,0.5024702348930342,10,Gate_Oxide_Trap
1.0687563701509428,1210.8460935628602,4.460780451594092,0.6457120543688029,8,Particle_Defect
0.27589181659365136,3064.794539334349,2.36550380174014,0.4434747395521211,1,Gate_Oxide_Trap
0.2686163669871684,5257.954304674678,3.214098523426718,0.5580006302150667,9,Gate_Oxide_Trap
0.08873870610960705,764.0023656953742,7.040875091656838,0.869187474369738,6,Clean_Die
0.1624189238468267,754.1603585944418,6.616522266457053,0.9248510387323537,1,Clean_Die
2.527134579420292,1134.4354822896814,5.059056709040813,0.5519180602794969,10,Particle_Defect
0.05,829.0231854416924,7.312510897329438,0.9869430214984344,5,Clean_Die
0.17491409745545117,1754.8306138452613,3.4257024626151362,0.8383413058829752,6,Oxide_Pinhole
0.06699464292413038,830.2205286452923,6.776281947133157,0.9133241391099718,3,Clean_Die
2.421208921403862,935.5544781317453,4.055684116385909,0.7135362787623228,7,Particle_Defect
0.06610138082287775,4423.26504951986,2.0970352361542837,0.3916027187454216,4,Gate_Oxide_Trap
0.1359531313776554,4134.537871060493,2.65947897763656,0.5367599934202112,2,Gate_Oxide_Trap
1.4857032098805358,8234.811423453211,1.6343247690209566,0.5344692274481342,5,Metal_Short
3.9598315184746675,1106.9278594712698,3.9873377896925235,0.5302128300820975,1,Particle_Defect
0.2615744040520977,4378.378413152625,2.7181495189048714,0.4017297776032294,1,Gate_Oxide_Trap
0.360987692897649,2242.7831353319484,2.5201362059645973,0.6916482076759435,1,Oxide_Pinhole
1.6754738619239435,8723.540149957284,1.1359652987137618,0.4614716796113668,4,Metal_Short
0.15484122406881046,3975.7999927939777,2.6127031360049555,0.5159799415805231,11,Gate_Oxide_Trap
2.968629654620612,1278.9901483979463,5.058351416115477,0.6908929110640281,9,Particle_Defect
3.1751443463429587,1315.4528386721672,4.739499474270746,0.6119424940547672,4,Particle_Defect
0.24517368605845574,2496.378704805461,2.9888978458725193,0.7037805550475731,10,Oxide_Pinhole
0.06317732527559172,791.3321502770682,5.6552257439672236,0.8857672979719026,4,Clean_Die
1.1630707539198328,8045.406210755597,1.842291670192134,0.3387864862421854,7,Metal_Short
3.5260136452199666,1057.7222380465987,4.127083729320543,0.518129659007023,4,Particle_Defect
4.172177314689574,884.1375177907767,5.344144980851348,0.7367927192486992,2,Particle_Defect
0.11525013019996777,617.3123361434067,6.135222411855154,0.8905628643281457,11,Clean_Die
0.16154160466968065,705.4526170011387,6.186311343978583,0.9299897223138415,9,Clean_Die
0.18170086911102462,1867.528826589395,3.3081709404479365,0.7991447114205269,8,Oxide_Pinhole
0.22420304550459133,4457.589148452851,2.428231656375271,0.5695662073990995,9,Gate_Oxide_Trap
0.3239656446940501,1804.1680234625308,3.154191313797449,0.6372362997167709,5,Oxide_Pinhole
0.07910070918574749,691.2521735459839,5.876869498645773,0.9157914510279771,5,Clean_Die
0.06658573253201805,917.9384102626633,6.740632267016366,0.8826145371712074,8,Clean_Die
0.20136583486039827,2502.474690482304,3.3873851212188555,0.8666084008302746,6,Oxide_Pinhole
0.22345545057950048,4253.231119101044,0.9372849561742385,0.4088907960194804,4,Gate_Oxide_Trap
2.9716412452135352,1432.4473877276096,5.5539194228693525,0.4879274170404724,6,Particle_Defect
0.19567141397844487,4622.779039684931,2.453744112297189,0.4888544757977945,4,Gate_Oxide_Trap
0.2520963122911958,4390.826012276366,3.2683418653649317,0.6240207866072929,6,Gate_Oxide_Trap
0.1475848393983616,812.0150473469081,7.335444877672286,0.9380408790064344,1,Clean_Die
0.19613746166189958,4501.216023323242,2.08862745360464,0.6367296933197261,3,Gate_Oxide_Trap
0.8054665921803655,7105.125964511101,1.8358661763271495,0.552684784247006,3,Metal_Short
0.8568100889463515,9733.085000181596,1.6208419929176834,0.5558432283492923,5,Metal_Short
0.14353680002196836,844.3477068751986,6.624289060940317,0.9159652161211722,11,Clean_Die
0.0824751206228844,2249.0828879923247,2.6975107503958737,0.6681508331952768,8,Oxide_Pinhole
0.5130930876163708,164.20706623788183,6.3128118843520955,0.8099503242471311,1,Via_Open
0.16908596071213194,600.6503530759755,6.816083086916928,0.9503132220588214,1,Clean_Die
1.020947255275973,8108.6191976956925,1.9026920812756305,0.45789881605749133,11,Metal_Short
1.236963605901269,10221.32217478781,2.030170837370093,0.6137965953780641,4,Metal_Short
1.7051850763903966,8884.151591345651,2.0760418238854492,0.4325357677204123,7,Metal_Short
1.326671124576939,8812.178607622873,1.9727119089136267,0.4297678571999928,9,Metal_Short
0.13047314093423007,2532.3242815795256,2.9289029376675417,0.6968527503463283,2,Oxide_Pinhole
0.5965700576022621,1841.9088079540495,3.019233943671112,0.6791479531328732,9,Oxide_Pinhole
0.23599557627908274,5072.7192407008015,2.983780404531513,0.5145379072014382,7,Gate_Oxide_Trap
0.06817464249283944,855.4676576081239,6.357602448113699,0.9934696479213905,7,Clean_Die
0.1002270606995269,762.9588396483493,6.495172690768345,0.9255724408436461,2,Clean_Die
0.12507711366819402,810.6545155903059,6.183685687821788,0.8915383943541993,10,Clean_Die
0.11175058648104601,856.6509345235215,6.493202027535444,0.9381781833076059,9,Clean_Die
0.28333691348893913,2587.923934377869,3.5841690293933146,0.6539207220537819,11,Oxide_Pinhole
0.15521246129880287,3882.5832149833245,2.1065520064831817,0.7127669015506305,3,Gate_Oxide_Trap
0.05347694804408786,793.6144280599256,6.541662429845241,0.9605042266167692,10,Clean_Die
0.1156237209731397,968.2163008242853,6.804081185333898,0.9145493357154509,8,Clean_Die
0.36781894981257157,1906.977451756873,3.2870775493219817,0.7172784621344074,1,Oxide_Pinhole
0.4541083903998052,151.2345274990489,6.702699218557527,0.5307780928977031,7,Via_Open
0.07464093792255451,936.9984411186228,6.198690049277015,0.8909445722506604,10,Clean_Die
0.06926172721727453,2909.24622046487,2.9060077834983145,0.7338728576804838,5,Oxide_Pinhole
0.09401105234367477,963.661400794226,6.216851996643937,0.9706220918821423,11,Clean_Die
0.26312162473292344,1465.5446132261154,3.2482558324145634,0.5886198893806117,3,Oxide_Pinhole
3.065547560945344,1290.1140826249284,5.507618065721921,0.7038946190621319,6,Particle_Defect
1.4441209396640975,7260.504399892088,1.6099375921336974,0.4343206193192546,3,Metal_Short
0.06981760566694578,3810.2972298106024,2.7808656189769154,0.6119464886843548,9,Gate_Oxide_Trap
1.6681656735329684,9334.67985358158,1.3292788236533177,0.48633634032984513,11,Metal_Short
0.18333710789689725,4909.229389182376,3.161294137680559,0.5582601495710955,1,Gate_Oxide_Trap
0.32356209900895394,1985.7838218759161,3.6709502064643624,0.6973379065983472,11,Oxide_Pinhole
1.6611953202815726,8263.905596116181,1.5772135564766407,0.4687096896742786,1,Metal_Short
0.10557322678793388,781.4973881365552,6.700376742444656,0.8722012648246951,6,Clean_Die
0.10614834490838834,720.1986205610763,7.057821450535669,0.927471723260402,1,Clean_Die
3.117864926576191,882.0331176693774,5.007868675431227,0.6243378191643388,11,Particle_Defect
0.05,748.619274204587,6.734466723253201,0.8574465511319926,2,Clean_Die
0.10721095744603744,586.3310411739253,6.026824166391585,0.948889671215777,2,Clean_Die
0.2636537076819735,1869.2440663640755,3.549136409390657,0.6779681317204415,2,Oxide_Pinhole
1.3286162792394622,9869.674991450298,1.7704940468486305,0.5208991058995827,9,Metal_Short
3.8765129645920835,1215.8707013827416,4.164637182795922,0.7671136757154802,6,Particle_Defect
0.12658538020696133,628.3681536959659,6.838581218844811,0.8712412870081663,9,Clean_Die
0.12458723449369963,525.8836600540099,6.559760944689861,0.9524460969463528,3,Clean_Die
1.33137072997164,8900.76134005997,1.8394327487734399,0.3927469035728248,2,Metal_Short
0.05,961.0897580437492,6.894850057012763,0.9388667317926975,11,Clean_Die
0.11706452462955239,4936.207572645485,2.4238780118445753,0.5313398705718133,2,Gate_Oxide_Trap
1.3376491104118964,8012.554330971523,1.9106266675444392,0.4059706260860462,10,Metal_Short
1.7531526715229444,8913.778731801953,1.8416262986171543,0.438315879522723,6,Metal_Short
0.11774202907035551,560.327648589424,6.616256133979191,0.8968952401339082,3,Clean_Die
0.2282001515385665,1957.6695734975874,3.352309070590727,0.7172879444522566,6,Oxide_Pinhole
0.05,1040.0303570601218,5.628394138152163,0.8717915591602832,3,Clean_Die
0.14995179615423104,3907.175761196979,2.674565642789972,0.5487004947561751,8,Gate_Oxide_Trap
0.061529822741466504,889.5776279668487,6.193699939460125,1.0,1,Clean_Die
0.15622958653987468,4168.696553658319,2.245716135437122,0.42537654124672003,9,Gate_Oxide_Trap
0.13988244557718538,864.5392039095492,6.913183226491233,0.8866582295930368,7,Clean_Die
0.5372424441497147,111.37663587788549,4.193345911249645,0.5510972170030257,7,Via_Open
2.635351562813761,1167.8164643466177,4.681893085085453,0.628869244387985,7,Particle_Defect
